string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	END

1	-1	1	0	0	0	100	100	0	0	1	12	-1	BWB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q070000	-1	-1	-1	-1	1	0	0	0	100	100	0	0	1	12	-1	CWB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q080000	-1	-1	-1	-1	1	0	0	0	100	100	0	0	1	12	-1	AWB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q090000	-1	-1	-1	-1
1	-1	1	0	0	0	100	100	0	0	1	12	-1	BRB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q071010	-1	-1	-1	-1	1	0	0	0	100	100	0	0	1	12	-1	CRB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q081010	-1	-1	-1	-1	1	0	0	0	100	100	0	0	1	12	-1	ARB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q091010	-1	-1	-1	-1
1	-1	1	0	0	0	100	100	0	0	1	12	-1	BFB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q072000	-1	-1	-1	-1	1	0	0	0	100	100	0	0	1	12	-1	CFB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q082000	-1	-1	-1	-1	1	0	0	0	100	100	0	0	1	12	-1	ASB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q093000	-1	-1	-1	-1
1	-1	1	0	0	0	100	100	0	0	1	12	-1	BSB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q073000	-1	-1	-1	-1	1	0	0	0	100	100	0	0	1	12	-1	CSB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q083000	-1	-1	-1	-1	0	0	0	0	100	100	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	-1	1	0	0	0	100	100	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q004040	-1	-1	-1	-1	1	0	0	0	100	100	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q034040	-1	-1	-1	-1	1	0	0	0	100	100	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q064040	-1	-1	-1	-1
5	-1	1	0	0	0	100	100	0	0	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q004050	-1	-1	-1	-1	1	0	0	0	100	100	0	0	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q034050	-1	-1	-1	-1	1	0	0	0	100	100	0	0	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q064050	-1	-1	-1	-1
6	-1	1	0	0	0	100	100	0	0	6	12	-1	BWB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q004060	-1	-1	-1	-1	1	0	0	0	100	100	0	0	6	12	-1	CWB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q034060	-1	-1	-1	-1	1	0	0	0	100	100	0	0	6	12	-1	AWB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q064060	-1	-1	-1	-1
6	-1	1	0	0	0	100	100	0	0	6	12	-1	BRB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q004061	-1	-1	-1	-1	1	0	0	0	100	100	0	0	6	12	-1	CRB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q034061	-1	-1	-1	-1	1	0	0	0	100	100	0	0	6	12	-1	ARB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q064061	-1	-1	-1	-1
6	-1	1	0	0	0	100	100	0	0	6	12	-1	BFB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q004062	-1	-1	-1	-1	1	0	0	0	100	100	0	0	6	12	-1	CFB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q034062	-1	-1	-1	-1	1	0	0	0	100	100	0	0	6	12	-1	ASB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q064061	-1	-1	-1	-1
6	-1	1	0	0	0	100	100	0	0	6	12	-1	BSB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q004063	-1	-1	-1	-1	1	0	0	0	100	100	0	0	6	12	-1	CSB0	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q034063	-1	-1	-1	-1	0	0	0	0	100	100	0	0	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
