string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	END

ei00001	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q072000	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00002	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00003	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00004	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00005	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090001	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00006	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090002	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00007	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090003	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00008	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090004	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00009	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090005	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00010	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090006	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00011	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090007	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00012	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090008	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00013	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090009	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00014	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090020	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00015	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090021	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00016	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090022	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00017	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090023	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00018	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090024	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00019	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090025	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00020	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	Q090026	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00021	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ei00022	-1	0	0	0	0	100	100	10	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
